iso_code,country,year,population,per_capita_electricity,energy_per_capita,fossil_energy_per_capita,renewables_energy_per_capita,low_carbon_energy_per_capita,hydro_energy_per_capita,solar_energy_per_capita,wind_energy_per_capita,other_renewables_energy_per_capita,nuclear_energy_per_capita,total_energy,total_electricity,total_fossil_energy,total_renewable_energy,renewable_energy_percentage,fossil_energy_percentage
LUX,Luxembourg,2016,579000.0,1355.511,73131.15,69388.837,1985.789,1985.789,501.269,435.585,440.789,608.146,0.0,42342935850.0,784840869.0,40176136623.0,1149771831.0,2.72%,94.88%
LUX,Luxembourg,2017,592000.0,1518.282,74567.402,69860.468,2535.116,2535.116,361.694,458.037,991.652,723.734,0.0,44143901984.0,898822944.0,41357397055.99999,1500788672.0,3.40%,93.69%
LUX,Luxembourg,2018,604000.0,1584.326,76501.105,71373.485,2816.547,2816.547,381.77,492.653,1047.543,894.581,0.0,46206667420.0,956932904.0,43109584940.0,1701194388.0,3.68%,93.30%
LUX,Luxembourg,2019,616000.0,1553.463,76658.118,71243.909,3113.266,3113.266,426.631,484.429,1072.408,1129.797,0.0,47221400688.0,956933208.0,43886247944.0,1917771856.0,4.06%,92.94%
MLT,Malta,1980,331000.0,,16837.73,,,,,,,,,5573288630.0,,,,nan%,nan%
MLT,Malta,1981,334000.0,,18442.965,,,,,,,,,6159950310.0,,,,nan%,nan%
MLT,Malta,1982,337000.0,,18831.486,,,,,,,,,6346210782.0,,,,nan%,nan%
MLT,Malta,1983,340000.0,,13265.288,,,,,,,,,4510197920.0,,,,nan%,nan%
MLT,Malta,1984,343000.0,,19230.726,,,,,,,,,6596139018.0,,,,nan%,nan%
MLT,Malta,1985,346000.0,,15327.703,,,,,,,,,5303385238.0,,,,nan%,nan%
MLT,Malta,1986,349000.0,,17347.673,,,,,,,,,6054337877.0,,,,nan%,nan%
MLT,Malta,1987,353000.0,,19522.761,,,,,,,,,6891534632.999999,,,,nan%,nan%
MLT,Malta,1988,356000.0,,21436.681,,,,,,,,,7631458436.0,,,,nan%,nan%
MLT,Malta,1989,359000.0,,23665.858,,,,,,,,,8496043022.0,,,,nan%,nan%
MLT,Malta,1990,362000.0,,24688.786,,,,,,,,,8937340532.0,,,,nan%,nan%
MLT,Malta,1991,365000.0,,24915.553,,,,,,,,,9094176845.0,,,,nan%,nan%
MLT,Malta,1992,368000.0,,24779.193,,,,,,,,,9118743024.0,,,,nan%,nan%
MLT,Malta,1993,371000.0,,28113.235,,,,,,,,,10430010185.0,,,,nan%,nan%
MLT,Malta,1994,374000.0,,27867.184,,,,,,,,,10422326816.0,,,,nan%,nan%
MLT,Malta,1995,377000.0,,26537.792,,,,,,,,,10004747584.0,,,,nan%,nan%
MLT,Malta,1996,380000.0,,26880.185,,,,,,,,,10214470300.0,,,,nan%,nan%
MLT,Malta,1997,384000.0,,28385.18,,,,,,,,,10899909120.0,,,,nan%,nan%
MLT,Malta,1998,387000.0,,29487.334,,,,,,,,,11411598258.0,,,,nan%,nan%
MLT,Malta,1999,391000.0,,32363.997,,,,,,,,,12654322827.0,,,,nan%,nan%
MLT,Malta,2000,394000.0,4865.482,47029.539,,,,,,,,,18529638366.0,1916999908.0,,,nan%,nan%
MLT,Malta,2001,396000.0,4906.566,51548.354,,,,,,,,,20413148184.0,1943000136.0,,,nan%,nan%
MLT,Malta,2002,399000.0,5142.857,49917.939,,,,,,,,,19917257661.0,2051999943.0,,,nan%,nan%
MLT,Malta,2003,401000.0,5576.06,57724.377,,,,,,,,,23147475177.0,2236000060.0,,,nan%,nan%
MLT,Malta,2004,403000.0,5498.759,60295.262,,,,,,,,,24298990586.0,2215999877.0,,,nan%,nan%
MLT,Malta,2005,405000.0,5530.864,51185.818,,,,,,,,,20730256290.0,2239999920.0,,,nan%,nan%
MLT,Malta,2006,406000.0,5568.966,52181.59,,,,,,,,,21185725540.0,2261000196.0,,,nan%,nan%
MLT,Malta,2007,408000.0,5627.451,56565.37,,,,,,,,,23078670960.0,2296000008.0,,,nan%,nan%
MLT,Malta,2008,409000.0,5652.812,58440.272,,,,,,,,,23902071248.0,2312000108.0,,,nan%,nan%
MLT,Malta,2009,412000.0,5262.136,61822.525,,,,,,,,,25470880300.0,2168000032.0,,,nan%,nan%
MLT,Malta,2010,414000.0,5105.507,73471.258,,,,,,,,,30417100812.0,2113679897.9999998,,,nan%,nan%
MLT,Malta,2011,418000.0,5212.679,69208.38,,,,,,,,,28929102840.000004,2178899822.0,,,nan%,nan%
MLT,Malta,2012,422000.0,5435.216,65399.684,,,,,,,,,27598666648.0,2293661152.0,,,nan%,nan%
MLT,Malta,2013,426000.0,5285.087,61519.378,,,,,,,,,26207255028.0,2251447062.0,,,nan%,nan%
MLT,Malta,2014,430000.0,5220.674,62420.999,,,,,,,,,26841029570.0,2244889820.0,,,nan%,nan%
MLT,Malta,2015,434000.0,3006.205,64895.951,,,,,,,,,28164842734.0,1304692970.0,,,nan%,nan%
MLT,Malta,2016,436000.0,1965.789,74465.286,,,,,,,,,32466864695.999996,857084004.0,,,nan%,nan%
MLT,Malta,2017,438000.0,3771.107,,,,,,,,,,,1651744866.0,,,nan%,nan%
MLT,Malta,2018,439000.0,4469.41,,,,,,,,,,,1962070990.0,,,nan%,nan%
MLT,Malta,2019,440000.0,4459.252,,,,,,,,,,,1962070880.0000002,,,nan%,nan%
NLD,Netherlands,1965,12248000.0,,33798.206,33798.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413960427088.0,,413960427088.0,0.0,0.00%,100.00%
NLD,Netherlands,1966,12404000.0,,35744.743,35744.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443377792172.0,,443377792172.0,0.0,0.00%,100.00%
NLD,Netherlands,1967,12557000.0,,37333.79,37333.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468800401030.0,,468800401030.0,0.0,0.00%,100.00%
NLD,Netherlands,1968,12707000.0,,41267.952,41261.832,0.0,6.121,0.0,0.0,0.0,0.0,6.121,524391866063.99994,,524314099224.0,77779547.0,0.01%,99.99%
NLD,Netherlands,1969,12855000.0,,45489.569,45421.502,0.0,68.067,0.0,0.0,0.0,0.0,68.067,584768409495.0,,583893408210.0,875001284.9999999,0.15%,99.85%
NLD,Netherlands,1970,13002000.0,,50744.216,50665.596,0.0,78.62,0.0,0.0,0.0,0.0,78.62,659776296432.0,,658754079192.0,1022217240.0,0.15%,99.85%
NLD,Netherlands,1971,13148000.0,,52916.65,52831.086,0.0,85.564,0.0,0.0,0.0,0.0,85.564,695748114200.0,,694623118728.0,1124995472.0,0.16%,99.84%
NLD,Netherlands,1972,13292000.0,,60797.423,60729.295,0.0,68.128,0.0,0.0,0.0,0.0,68.128,808119346516.0,,807213789140.0,905557376.0,0.11%,99.89%
NLD,Netherlands,1973,13431000.0,,64002.4,63773.245,0.0,229.155,0.0,0.0,0.0,0.0,229.155,859616234400.0,,856538453595.0,3077780805.0,0.36%,99.64%
NLD,Netherlands,1974,13562000.0,,60150.584,59479.386,0.0,671.198,0.0,0.0,0.0,0.0,671.198,815762220208.0,,806659432932.0,9102787276.0,1.12%,98.88%
NLD,Netherlands,1975,13683000.0,,60097.503,59257.449,163.017,840.054,0.0,0.0,0.0,163.017,677.037,822314133549.0,,810819674667.0,11494458882.0,1.40%,98.60%
NLD,Netherlands,1976,13793000.0,,65020.762,64065.365,175.613,955.397,0.0,0.0,0.0,175.613,779.784,896831370266.0,,883653579445.0,13177790821.0,1.47%,98.53%
NLD,Netherlands,1977,13893000.0,,63394.085,62478.955,173.349,915.13,0.0,0.0,0.0,173.349,741.781,880734022905.0,,868020121815.0,12713901090.0,1.44%,98.56%
NLD,Netherlands,1978,13984000.0,,64247.493,63200.462,240.553,1047.031,0.0,0.0,0.0,240.553,806.478,898436942112.0,,883795260608.0,14641681504.0,1.63%,98.37%
NLD,Netherlands,1979,14069000.0,,65975.296,65068.061,218.368,907.236,0.0,0.0,0.0,218.368,688.867,928206439424.0,,915442550209.0,12763903284.0,1.38%,98.62%
NLD,Netherlands,1980,14148000.0,,61600.269,60574.603,201.049,1025.666,0.0,0.0,0.0,201.049,824.617,871520605812.0,,857009483244.0,14511122568.0,1.67%,98.33%
NLD,Netherlands,1981,14224000.0,,58101.272,57175.02,211.888,926.252,0.0,0.0,0.0,211.888,714.364,826432492928.0,,813257484480.0,13175008448.0,1.59%,98.41%
NLD,Netherlands,1982,14295000.0,,53450.428,52641.676,51.494,808.753,0.0,0.0,0.0,51.494,757.258,764073868260.0,,752512758420.0,11561124135.0,1.51%,98.49%
NLD,Netherlands,1983,14365000.0,,53446.386,52707.707,44.669,738.679,0.0,0.0,0.0,44.669,694.01,767757334890.0,,757146211055.0,10611123835.0,1.38%,98.62%
NLD,Netherlands,1984,14438000.0,,55211.307,54494.063,3.271,717.244,0.0,0.0,0.0,3.271,713.973,797140850466.0,,786785281594.0,10355568872.0,1.30%,98.70%
NLD,Netherlands,1985,14514000.0,4338.914,56664.782,55833.591,84.975,831.19,0.574,0.0,0.0,84.401,746.215,822432645948.0,62974997796.0,810368739774.0,12063891660.0,1.47%,98.53%
NLD,Netherlands,1986,14596000.0,4601.946,59136.693,58228.338,106.003,908.355,0.571,0.0,0.19,105.242,802.351,863159171028.0,67170003816.0,849900821448.0,13258349580.0,1.54%,98.46%
NLD,Netherlands,1987,14683000.0,4661.718,59996.67,59190.559,133.374,806.111,0.189,0.0,0.378,132.807,672.736,880931105610.0,68448005394.0,869094977797.0,11836127813.0,1.34%,98.66%
NLD,Netherlands,1988,14774000.0,4714.634,59821.459,58970.113,160.379,851.346,0.376,0.0,3.008,156.995,690.967,883802235266.0,69654002716.0,871224449462.0,12577785804.0,1.42%,98.58%
NLD,Netherlands,1989,14869000.0,4914.991,59710.454,58780.293,179.344,930.161,6.912,0.0,4.297,168.135,750.817,887834740526.0,73081001179.0,874004176617.0,13830563909.0,1.56%,98.44%
NLD,Netherlands,1990,14965000.0,4804.009,60823.476,60022.903,150.537,800.572,15.778,0.0,10.395,124.364,650.036,910223318340.0,71891994685.0,898242743395.0,11980559980.0,1.32%,98.68%
NLD,Netherlands,1991,15065000.0,4930.767,61567.869,60780.355,173.692,787.514,19.176,0.0,16.226,138.29,613.822,927519946485.0,74282004855.0,915656048075.0,11863898410.0,1.28%,98.72%
NLD,Netherlands,1992,15166000.0,5092.378,61883.917,61001.094,186.822,882.823,21.979,0.183,26.924,137.735,696.002,938531485222.0,77231004748.0,925142591604.0,13388893618.0,1.43%,98.57%
NLD,Netherlands,1993,15268000.0,5042.704,61980.978,61057.114,205.586,923.865,16.738,0.182,31.657,157.01,718.278,946325572104.0,76992004672.0,932220016552.0,14105570820.0,1.49%,98.51%
NLD,Netherlands,1994,15369000.0,5184.267,60909.81,59962.012,230.806,947.798,18.074,0.002,43.016,169.714,716.992,936122869890.0,79676999523.0,921556162428.0,14566707462.0,1.56%,98.44%
NLD,Netherlands,1995,15468000.0,5240.69,62983.473,62006.366,255.546,977.108,15.803,0.18,56.928,182.635,721.562,974228360364.0,81062992920.0,959114469288.0,15113906544.0,1.55%,98.45%
NLD,Netherlands,1996,15563000.0,5476.708,65297.473,64227.448,327.522,1070.024,14.279,0.357,77.998,234.888,742.502,1016224572299.0,85234006604.0,999571773224.0,16652783511.999998,1.64%,98.36%
NLD,Netherlands,1997,15655000.0,5535.548,63749.55,62961.729,360.552,787.821,16.324,0.355,84.283,259.591,427.269,997999205250.0,86659003940.0,985665867495.0,12333337755.0,1.24%,98.76%
NLD,Netherlands,1998,15746000.0,5843.152,63820.709,62734.863,413.878,1085.847,19.813,0.617,112.904,280.544,671.969,1004920883914.0,92006271392.0,987823152798.0,17097746862.0,1.70%,98.30%
NLD,Netherlands,1999,15836000.0,5532.793,62684.712,61569.623,443.585,1115.089,15.831,0.924,113.139,313.691,671.504,992675099232.0,87617309948.0,975016549828.0,17658549404.0,1.78%,98.22%
NLD,Netherlands,2000,15926000.0,5612.397,63140.547,61935.056,521.91,1205.49,24.836,1.345,144.592,351.137,683.58,1005576351522.0,89383034622.0,986377701856.0,19198633740.0,1.91%,98.09%
NLD,Netherlands,2001,16018000.0,5832.277,65184.944,63929.641,570.869,1255.304,20.214,2.25,142.139,406.266,684.435,1044132432992.0,93421412986.0,1024024989538.0,20107459472.0,1.93%,98.07%
NLD,Netherlands,2002,16110000.0,5943.825,64825.115,63481.724,677.302,1343.391,18.66,2.9,161.01,494.732,666.088,1044332602650.0,95755020750.0,1022690573640.0,21642029010.0,2.07%,97.93%
NLD,Netherlands,2003,16201000.0,5962.386,64897.233,63554.259,667.309,1342.974,12.111,5.169,221.635,428.393,675.665,1051400071833.0,96596615586.0,1029642550059.0,21757521774.0,2.07%,97.93%
NLD,Netherlands,2004,16287000.0,6201.921,66713.38,65193.786,884.349,1519.594,15.911,5.508,310.308,552.622,635.245,1086560820060.0001,101010687327.0,1061811192582.0,24749627478.0,2.28%,97.72%
NLD,Netherlands,2005,16367000.0,6089.115,67757.136,65873.159,1227.005,1883.977,14.463,5.621,339.706,867.216,656.972,1108981044912.0,99660545205.0,1078145993353.0,30835051559.0,2.78%,97.22%
NLD,Netherlands,2006,16440000.0,6002.745,66070.332,64165.388,1340.852,1904.944,17.104,5.727,444.517,844.486,564.092,1086196258079.9999,98685127800.0,1054878978720.0,31317279360.0,2.88%,97.12%
NLD,Netherlands,2007,16507000.0,6360.29,66915.166,64781.87,1457.395,2133.295,17.218,5.747,553.071,647.896,675.901,1104568645162.0,104989307030.0,1069354328090.0,35214300565.0,3.19%,96.81%
NLD,Netherlands,2008,16568000.0,6482.615,65829.55,63451.607,1713.72,2377.943,15.933,6.196,678.474,809.849,664.223,1090663984400.0,107403965320.0,1051266224776.0,39397759624.0,3.61%,96.39%
NLD,Netherlands,2009,16626000.0,6830.236,64649.683,62004.343,1974.985,2645.341,15.341,7.013,723.216,964.27,670.355,1074865629558.0,113559503736.0,1030884206718.0,43981439466.0,4.09%,95.91%
NLD,Netherlands,2010,16683000.0,7139.92,68190.147,65653.147,1916.664,2537.0,16.28,9.29,624.069,1103.094,620.336,1137616222401.0,119115285360.0,1095291451401.0,42324771000.0,3.72%,96.28%
NLD,Netherlands,2011,16738000.0,6799.688,65052.642,62272.607,2138.938,2780.035,8.825,15.536,789.635,1096.714,641.097,1088851121796.0,113813177744.0,1042318895966.0,46532225830.0,4.27%,95.73%
NLD,Netherlands,2012,16792000.0,6139.114,62720.376,59959.781,2160.109,2760.595,16.012,38.924,764.173,1104.976,600.485,1053200553792.0,103088002288.0,1006844642552.0,46355911240.0,4.40%,95.60%
NLD,Netherlands,2013,16844000.0,6026.314,60660.94,58140.664,2080.873,2520.275,17.375,78.415,855.311,904.992,439.403,1021772873360.0,101507233016.0,979321344416.0,42451512100.0,4.15%,95.85%
NLD,Netherlands,2014,16893000.0,6109.771,57127.701,54485.323,2026.027,2642.378,16.861,118.224,873.362,755.23,616.351,965058252993.0,103212361503.0,920420561439.0,44637691554.0,4.63%,95.37%
NLD,Netherlands,2015,16938000.0,6507.853,57672.171,54793.107,2269.991,2879.064,13.89,167.502,1127.606,736.317,609.073,976851232398.0,110230014114.0,928085646366.0001,48765586032.0,4.99%,95.01%
NLD,Netherlands,2016,16981000.0,6776.649,58544.933,55596.553,2361.884,2948.38,14.821,230.942,1210.001,726.342,586.496,994151507273.0,115074276669.0,944085066493.0,50066440780.0,5.04%,94.96%
NLD,Netherlands,2017,17021000.0,6881.915,57622.291,54282.964,2839.579,3339.327,8.924,323.769,1552.319,675.541,499.747,980789015111.0,117137075215.0,923950330244.0,56838684867.00001,5.80%,94.20%
NLD,Netherlands,2018,17060000.0,6703.683,57413.458,53723.588,3177.822,3689.87,10.54,538.027,1538.962,663.628,512.048,979473593480.0,114364831980.0,916524411280.0,62949182200.0,6.43%,93.57%
NLD,Netherlands,2019,17097000.0,7110.476,57046.584,52749.549,3730.772,4297.034,10.744,751.581,1659.458,815.918,566.263,975325446648.0,121567808172.0,901859039253.0,73466390298.0,7.53%,92.47%
NOR,Norway,1965,3724000.0,,55467.448,18580.558,36886.89,36886.89,36886.89,0.0,0.0,0.0,0.0,206560776352.0,,69193997992.0,137366778360.0,66.50%,33.50%
NOR,Norway,1966,3754000.0,,56382.089,20313.866,36068.223,36068.223,36068.223,0.0,0.0,0.0,0.0,211658362106.0,,76258252964.0,135400109142.0,63.97%,36.03%
NOR,Norway,1967,3785000.0,,60007.951,20890.79,39117.16,39117.16,39117.16,0.0,0.0,0.0,0.0,227130094535.0,,79071640150.0,148058450600.0,65.19%,34.81%
NOR,Norway,1968,3816000.0,,66660.732,22835.721,43825.012,43825.012,43825.012,0.0,0.0,0.0,0.0,254377353312.0,,87141111336.0,167236245792.0,65.74%,34.26%
NOR,Norway,1969,3846000.0,,66376.798,24940.496,41436.302,41436.302,41436.302,0.0,0.0,0.0,0.0,255285165107.99997,,95921147616.0,159364017492.0,62.43%,37.57%
NOR,Norway,1970,3876000.0,,69025.289,27596.521,41428.768,41428.768,41428.768,0.0,0.0,0.0,0.0,267542020164.00003,,106964115396.0,160577904768.0,60.02%,39.98%
NOR,Norway,1971,3905000.0,,71966.61,26977.956,44988.655,44988.655,44988.655,0.0,0.0,0.0,0.0,281029612050.0,,105348918180.0,175680697775.0,62.51%,37.49%
NOR,Norway,1972,3934000.0,,75742.684,28139.838,47602.846,47602.846,47602.846,0.0,0.0,0.0,0.0,297971718856.0,,110702122692.0,187269596164.0,62.85%,37.15%
NOR,Norway,1973,3961000.0,,79648.216,28547.864,51100.352,51100.352,51100.352,0.0,0.0,0.0,0.0,315486583576.0,,113078089304.0,202408494272.0,64.16%,35.84%
NOR,Norway,1974,3986000.0,,79735.255,26356.024,53379.231,53379.231,53379.231,0.0,0.0,0.0,0.0,317824726430.0,,105055111664.0,212769614766.0,66.95%,33.05%
NOR,Norway,1975,4008000.0,,80474.222,26879.979,53594.243,53594.243,53594.243,0.0,0.0,0.0,0.0,322540681776.0,,107734955832.0,214805725944.0,66.60%,33.40%
NOR,Norway,1976,4027000.0,,85704.176,29187.7,56516.476,56516.476,56516.476,0.0,0.0,0.0,0.0,345130716752.0,,117538867900.0,227591848852.0,65.94%,34.06%
NOR,Norway,1977,4044000.0,,78750.076,29278.941,49471.135,49471.135,49471.135,0.0,0.0,0.0,0.0,318465307344.0,,118404037404.0,200061269940.0,62.82%,37.18%
NOR,Norway,1978,4059000.0,,88047.972,32816.754,55231.218,55231.218,55231.218,0.0,0.0,0.0,0.0,357386718348.0,,133203204486.0,224183513862.0,62.73%,37.27%
NOR,Norway,1979,4073000.0,,93865.388,33373.482,60491.905,60491.905,60491.905,0.0,0.0,0.0,0.0,382313725324.0,,135930192186.00002,246383529065.0,64.45%,35.55%
NOR,Norway,1980,4086000.0,,89064.524,32222.008,56842.516,56842.516,56842.516,0.0,0.0,0.0,0.0,363917645064.0,,131659124688.0,232258520376.0,63.82%,36.18%
NOR,Norway,1981,4099000.0,,93567.914,30656.856,62911.058,62911.058,62911.058,0.0,0.0,0.0,0.0,383534879486.0,,125662452744.0,257872426742.0,67.24%,32.76%
NOR,Norway,1982,4112000.0,,92145.142,29659.278,62485.864,62485.864,62485.864,0.0,0.0,0.0,0.0,378900823904.0,,121958951136.0,256941872768.0,67.81%,32.19%
NOR,Norway,1983,4125000.0,,100805.781,29635.354,71170.427,71170.427,71170.427,0.0,0.0,0.0,0.0,415823846625.0,,122245835250.0,293578011375.0,70.60%,29.40%
NOR,Norway,1984,4138000.0,,101797.498,30706.334,71091.164,71091.164,71091.164,0.0,0.0,0.0,0.0,421238046724.0,,127062810092.0,294175236632.0,69.84%,30.16%
NOR,Norway,1985,4153000.0,24871.659,100432.243,31948.896,68483.347,68483.347,68480.002,0.0,0.0,3.344,0.0,417095105179.0,103291999827.0,132683765088.0,284411340091.0,68.19%,31.81%
NOR,Norway,1986,4169000.0,23335.092,97767.358,33651.878,64115.48,64115.48,64098.156,0.0,0.0,17.324,0.0,407592115502.0,97283998548.0,140294679382.0,267297436120.0,65.58%,34.42%
NOR,Norway,1987,4187000.0,24906.377,102181.646,33653.342,68528.304,68528.304,68514.372,0.0,0.0,13.932,0.0,427834551802.0,104283000499.0,140906542954.0,286928008848.0,67.07%,32.93%
NOR,Norway,1988,4206000.0,26157.87,104749.821,32839.265,71910.556,71910.556,71892.724,0.0,0.0,17.832,0.0,440577747126.0,110020001220.0,138121948590.0,302455798536.0,68.65%,31.35%
NOR,Norway,1989,4226000.0,28205.632,110969.591,33125.363,77844.228,77844.228,77825.166,0.0,0.0,19.062,0.0,468957491566.0,119197000832.0,139987784038.0,328969707528.0,70.15%,29.85%
NOR,Norway,1990,4247000.0,28690.37,111513.828,32138.78,79375.047,79375.047,79235.733,0.0,0.0,139.314,0.0,473599227516.0,121848001390.0,136493398660.0,337105824609.0,71.18%,28.82%
NOR,Norway,1991,4269000.0,26003.514,102358.44,30559.757,71798.683,71798.683,71662.69,0.0,0.0,135.993,0.0,436968180360.0,111009001266.0,130459602633.0,306508577727.0,70.14%,29.86%
NOR,Norway,1992,4293000.0,27371.535,107165.571,31526.874,75638.697,75638.697,75491.817,0.0,0.0,146.88,0.0,460061796303.0,117505999755.0,135344870082.0,324716926221.0,70.58%,29.42%
NOR,Norway,1993,4317000.0,27819.087,110021.456,33144.448,76877.008,76877.008,76720.649,0.0,0.0,156.359,0.0,474962625552.0,120094998579.0,143084582016.0,331878043536.0,69.87%,30.13%
NOR,Norway,1994,4342000.0,26137.264,105793.68,34197.712,71595.968,71595.968,71423.236,0.0,0.0,172.732,0.0,459356158560.0,113488000288.0,148486465504.0,310869693056.0,67.68%,32.32%
NOR,Norway,1995,4367000.0,28209.984,111493.403,34006.254,77487.149,77487.149,77303.321,0.0,0.0,183.828,0.0,486891690901.0,123193000128.0,148505311218.0,338386379683.0,69.50%,30.50%
NOR,Norway,1996,4393000.0,23845.891,101974.061,36108.49,65865.571,65865.571,65673.978,0.0,0.0,191.593,0.0,447972049973.0,104754999163.0,158624596570.0,289347453403.0,64.59%,35.41%
NOR,Norway,1997,4420000.0,25257.014,106533.698,37393.371,69140.327,69140.327,68988.869,0.0,0.0,151.458,0.0,470878945160.0,111636001880.0,165278699820.0,305600245340.0,64.90%,35.10%
NOR,Norway,1998,4447000.0,26306.049,110056.0,37614.471,72441.529,72441.529,72272.876,0.0,0.0,168.653,0.0,489419032000.0,116982999903.0,167271552537.0,322147479463.0,65.82%,34.18%
NOR,Norway,1999,4474000.0,27416.182,112185.337,36600.865,75584.472,75584.472,75406.11,0.0,8.864,169.498,0.0,501917197738.0,122659998268.0,163752270010.0,338164927728.0,67.37%,32.63%
NOR,Norway,2000,4499000.0,31340.627,123356.72,35615.239,87741.481,87741.481,87561.503,3.272,18.646,158.06,0.0,554981883280.0,141001480873.0,160232960261.0,394748923019.0,71.13%,28.87%
NOR,Norway,2001,4523000.0,26519.881,111306.045,37628.269,73677.776,73677.776,73501.405,3.234,17.547,155.59,0.0,503437241535.0,119949421763.0,170192660687.0,333244580848.0,66.19%,33.81%
